strategy,side,size,open time,trade 1,trade 2,trade 3
asb,up,1.0,XXX,loss,loss,loss
asb,up,1.0,XXX,loss,gain
asb,up,1.0,XXX,gain
ema_rsi,up,1.0,2023-05-30 01:14:59,loss,loss,gain
ema_rsi,down,1.0,2023-05-30 14:42:59,loss,gain
ema_rsi,down,1.0,2023-05-30 16:21:59,gain
asb,up,1.0,XXX,gain
asb,up,2.0,XXX,draw,loss,loss
asb,up,1.0,XXX,loss
asb,up,1.0,XXX,gain
asb,up,1.0,XXX,loss
asb,up,1.0,XXX,loss,gain
asb,up,1.0,XXX,loss
asb,up,1.0,XXX,loss
asb,up,1.0,XXX,loss
ema_rsi,up,1.0,2023-05-30 18:31:59,gain
asb,up,1.0,XXX,loss
asb,up,1.0,XXX,loss,gain
asb,up,1.0,XXX,gain
ema_rsi,down,1.02,2023-06-04 05:05:59,gain
ema_rsi,down,1.03,2023-06-04 05:44:59,gain
ema_rsi,down,1.04,2023-06-04 05:47:00,gain
ema_rsi,down,4.04,2023-06-04 06:30:59,loss,loss,gain
ema_rsi,down,1.03,2023-06-04 06:54:59,gain
ema_rsi,down,1.06,2023-06-04 06:57:00,gain
ema_rsi,down,2.04,2023-06-04 07:11:59,loss,gain
ema_rsi,up,1.06,2023-06-04 07:22:59,gain
ema_rsi,up,0.42,2023-06-04 07:25:00,loss,loss,loss
ema_rsi,up,0.02,2023-06-04 07:43:59,loss,loss,gain
ema_rsi,up,0.42,2023-06-04 07:58:59,loss,loss,loss
ema_rsi,up,1.04,2023-06-04 08:23:59,gain
ema_rsi,down,1.08,2023-06-04 08:44:59,gain
ema_rsi,up,2.14,2023-06-04 13:01:59,loss,gain
ema_rsi,up,2.16,2023-06-04 13:17:59,loss,gain
ema_rsi,up,1.06,2023-06-04 13:20:59,gain
ema_rsi,up,4.32,2023-06-04 14:21:59,loss,loss,loss
ema_rsi,up,1.06,2023-06-04 14:27:59,gain
ema_rsi,up,4.32,2023-06-04 14:30:00,loss,loss,gain
ema_rsi,up,4.32,2023-06-04 15:04:59,loss,loss,loss
ema_rsi,up,1.04,2023-06-04 15:10:59,gain
ema_rsi,down,1.07,2023-06-04 15:15:59,gain
ema_rsi,down,4.32,2023-06-04 15:22:59,loss,loss,gain
ema_rsi,down,1.08,2023-06-04 15:28:59,gain
ema_rsi,up,1.08,2023-06-04 15:29:59,loss,gain
ema_rsi,down,1.08,2023-06-04 15:31:00,gain
ema_rsi,up,1.08,2023-06-04 15:39:59,gain
ema_rsi,up,1.08,2023-06-04 15:46:59,gain
ema_rsi,up,2.16,2023-06-04 16:36:59,loss,gain
ema_rsi,down,4.32,2023-06-04 17:17:59,loss,loss,loss
ema_rsi,up,1.08,2023-06-04 18:12:59,gain
ema_rsi,up,1.08,2023-06-04 19:12:59,gain
ema_rsi,up,1.09,2023-06-04 19:15:00,gain
ema_rsi,down,1.07,2023-06-04 19:36:59,gain
ema_rsi,down,4.32,2023-06-04 19:36:59,loss,loss,loss
ema_rsi,down,1.08,2023-06-04 20:20:59,gain
ema_rsi,down,1.08,2023-06-04 20:28:59,gain
ema_rsi,up,1.08,2023-06-04 20:29:59,loss
ema_rsi,up,1.09,2023-06-04 20:33:59,gain
ema_rsi,up,1.09,2023-06-04 20:54:59,gain
ema_rsi,down,4.32,2023-06-04 21:20:59,loss,loss,loss
ema_rsi,down,1.08,2023-06-04 21:32:59,gain
ema_rsi,up,4.32,2023-06-04 22:00:59,loss,loss,loss
ema_rsi,down,1.06,2023-06-04 22:15:59,gain
ema_rsi,up,1.06,2023-06-04 22:27:59,gain
ema_rsi,up,1.06,2023-06-04 22:30:00,gain
ema_rsi,down,0.42,2023-06-04 22:28:59,loss,loss,loss
ema_rsi,up,1.06,2023-06-04 22:57:59,gain
ema_rsi,up,1.06,2023-06-04 23:00:00,loss
ema_rsi,up,0.42,2023-06-04 23:02:59,loss,loss,gain
ema_rsi,down,0.42,2023-06-04 23:47:59,loss,loss,gain
ema_rsi,down,1.06,2023-06-04 23:56:59,gain
ema_rsi,down,1.06,2023-06-04 23:59:00,gain
ema_rsi,down,0.42,2023-06-05 00:46:59,loss,loss,gain
ema_rsi,down,1.06,2023-06-05 00:55:59,gain
ema_rsi,up,1.07,2023-06-05 01:56:59,gain
ema_rsi,down,4.32,2023-06-05 02:25:59,loss,loss,loss
ema_rsi,down,2.08,2023-06-05 02:50:59,loss,gain
ema_rsi,down,1.04,2023-06-05 03:09:59,gain
ema_rsi,up,1.04,2023-06-05 06:19:59,gain
asb,down,10.0,XXX,gain
ema_rsi,up,4.16,2023-06-05 06:35:59,loss,loss,loss
ema_rsi,up,1.02,2023-06-05 06:40:00,loss,loss,loss
asb,down,10.0,XXX,gain
ema_rsi,up,0.42,2023-06-05 06:56:59,loss,loss,loss
ema_rsi,up,1.04,2023-06-05 07:23:59,gain
ema_rsi,down,1.04,2023-06-05 07:24:59,gain
ema_rsi,down,1.04,2023-06-05 07:25:59,gain
ema_rsi,up,1.03,2023-06-05 07:26:00,gain
ema_rsi,up,1.04,2023-06-05 08:02:59,gain
ema_rsi,down,4.16,2023-06-05 08:34:59,loss,loss,gain
ema_rsi,down,1.03,2023-06-05 09:39:59,gain
ema_rsi,down,1.07,2023-06-05 10:05:59,gain
ema_rsi,down,1.07,2023-06-05 10:59:59,gain
ema_rsi,down,1.07,2023-06-05 11:02:00,gain
ema_rsi,down,1.08,2023-06-05 11:14:59,gain
ema_rsi,down,1.08,2023-06-05 11:17:00,gain
ema_rsi,down,4.28,2023-06-05 11:51:59,loss,loss,gain
ema_rsi,down,1.06,2023-06-05 12:18:59,gain
ema_rsi,up,1.08,2023-06-05 12:18:59,gain
ema_rsi,up,1.0,2023-06-05 12:21:00,loss,gain
ema_rsi,down,0.11,2023-06-05 12:26:59,gain
